Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Telecom,https://airtell.ai,airtel.in,Airtel,Suspected,2026-02-19T22:55:16.755Z,"GoDaddy.com, LLC",Registration Private,NA,ns67.domaincontrol.com;ns68.domaincontrol.com,3.33.130.190,AMAZON-02,US,A:15.197.148.33;A:3.33.130.190;NS:ns68.domaincontrol.com.;NS:ns67.domaincontrol.com.,NA,10-04-2026,20:14:40,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://uidaiaadhardownload.com,uidai.gov.in,"Unique Identification Authority of India (UIDAI)
",Phishing,2026-02-22T14:32:02Z,"HOSTINGER operations, UAB",NA,NA,NS1.DNS-PARKING.COM;NS2.DNS-PARKING.COM,93.127.173.232,Hostinger International Limited,IN,A:91.108.106.26;A:93.127.173.232;NS:ns1.dns-parking.com.;NS:ns2.dns-parking.com.,PS-02_ISS_NLP_Evidences\UIDAI_uidaiaadhardownload.com_2.pdf,10-04-2026,20:14:44,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Telecom,https://airtelmetaverse.com,airtel.in,Airtel,Suspected,2024-10-26T17:43:53Z,"GoDaddy.com, LLC",NA,NA,NS75.DOMAINCONTROL.COM;NS76.DOMAINCONTROL.COM,76.223.67.189,AMAZON-02,US,A:13.248.213.45;A:76.223.67.189;NS:ns76.domaincontrol.com.;NS:ns75.domaincontrol.com.,NA,10-04-2026,20:14:46,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://incometaxgov.org,incometaxindia.gov.in,Income Tax Department,Suspected,2026-02-26T07:11:30.833Z,PDR Ltd. d/b/a PublicDomainRegistry.com,NA,NA,alex.ns.cloudflare.com;edna.ns.cloudflare.com,172.67.183.147,CLOUDFLARENET,NA,A:172.67.183.147;A:104.21.51.180;NS:alex.ns.cloudflare.com.;NS:edna.ns.cloudflare.com.;MX:100 mx1.titan.email.;MX:100 mx2.titan.email.,NA,10-04-2026,20:14:48,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://crsor.info,crsorgi.gov.in,"Civil Registration System, MHA (RGCCI)",Suspected,2026-02-26T12:05:49.721Z,"OwnRegistrar, Inc.",NA,NA,dns2.namecheaphosting.com;dns1.namecheaphosting.com,162.213.253.108,NAMECHEAP-NET,US,A:162.213.253.108;NS:dns2.namecheaphosting.com.;NS:dns1.namecheaphosting.com.;MX:20 mx3-hosting.jellyfish.systems.;MX:5 mx1-hosting.jellyfish.systems.;MX:10 mx2-hosting.jellyfish.systems.,NA,10-04-2026,20:14:57,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Social Media,https://airindiaair.com,airindiaexpress.com,Air India,Phishing,2026-02-26T10:32:53Z,"Sav.com, LLC",NA,NA,NS1.BEGET.COM;NS1.BEGET.PRO;NS2.BEGET.COM;NS2.BEGET.PRO,87.236.16.28,Beget LLC,RU,A:87.236.16.28,PS-02_ISS_NLP_Evidences\Air_airindiaair.com_6.pdf,10-04-2026,20:15:09,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Telecom,https://airtel-merchants.club,airtel.in,Airtel,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-04-2026,20:15:09,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Telecom,https://airtele.xyz,airtel.in,Airtel,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-04-2026,20:15:09,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://paarivahan.com,parivahan.gov.in,parivahan sewa,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-04-2026,20:15:09,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://axisupi.com,axismf.com,Axis Bank,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10-04-2026,20:15:09,NA,weak_or_single_signal_match; NA values are due to privacy issues.
