Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Telecom,arratel.com,airtel.in,Airtel,Legitimate,2026-01-13T14:28:08Z,"Spaceship, Inc.",NA,NA,NS1.ATOM.COM;NS2.ATOM.COM,52.20.84.62,AMAZON-AES,US,A:52.20.84.62;NS:ns1.atom.com.;NS:ns2.atom.com.,PS-02_ISS_NLP_Evidences\Airtel_arratel.com_1.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinehandelsregister.org,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2020-01-13T12:01:30.821Z,InterNetX GmbH,NA,NA,a.ns14.net;b.ns14.net;c.ns14.net;d.ns14.net,92.51.180.40,Host Europe GmbH,DE,A:92.51.180.40;NS:b.ns14.net.;NS:a.ns14.net.;NS:c.ns14.net.;NS:d.ns14.net.;MX:10 mail.online-handelsregister.de.,PS-02_ISS_NLP_Evidences\SBI_onlinehandelsregister.org_2.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Telecom,http://airbtechnologies.com,airtel.in,Airtel,Suspected,2026-01-14T18:30:50Z,Tucows Domains Inc.,NA,NA,NS1.TREEHOSTING.CO.UK;NS2.TREEHOSTING.CO.UK;NS3.TREEHOSTING.CO.UK;NS4.TREEHOSTING.CO.UK,185.151.30.138,20i Limited,GB,A:185.151.30.138;NS:ns3.treehosting.co.uk.;NS:ns2.treehosting.co.uk.;NS:ns1.treehosting.co.uk.;NS:ns4.treehosting.co.uk.;MX:10 mx.stackmail.com.,PS-02_ISS_NLP_Evidences\Airtel_airbtechnologies.com_3.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlineless.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T20:30:06Z,"GoDaddy.com, LLC",NA,NA,NS3.AFTERNIC.COM;NS4.AFTERNIC.COM,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns4.afternic.com.;NS:ns3.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlineless.com_4.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlineshopinggiftss.info,onlinesbi.sbi,State Bank of India (SBI),Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\SBI_onlineshopinggiftss.info_5.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,snbing.com,sbi.co.in,State Bank of India (SBI),Legitimate,2026-01-13T19:10:26Z,DropCatch.com 793 LLC,NA,NA,NS1.363.HK;NS2.363.HK;NS3.363.HK;NS4.363.HK;NS5.363.HK;NS6.363.HK,156.226.38.84,LUOGELANG FRANCE LIMITED,HK,A:156.226.38.84;NS:ns3.363.hk.;NS:ns4.363.hk.;NS:ns2.363.hk.;NS:ns1.363.hk.,PS-02_ISS_NLP_Evidences\SBI_snbing.com_6.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebrickhousegps.org,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-14T01:48:11.018Z,Global Domain Group LLC,NA,NA,brian.ns.cloudflare.com;mona.ns.cloudflare.com,104.21.12.85,CLOUDFLARENET,NA,A:172.67.151.239;A:104.21.12.85;NS:brian.ns.cloudflare.com.;NS:mona.ns.cloudflare.com.;MX:10 alt3.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebrickhousegps.org_7.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlieene.top,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13 10:28:59+00:00,"NameSilo, LLC",User #d8a0a143 Privacy,US,evan.ns.cloudflare.com;emely.ns.cloudflare.com,172.67.171.141,CLOUDFLARENET,NA,A:104.21.79.217;A:172.67.171.141;NS:emely.ns.cloudflare.com.;NS:evan.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_onlieene.top_8.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Telecom,http://air.baby,airtel.in,Airtel,Suspected,2026-01-14T20:17:04.0Z,Dynadot LLC,NA,NA,ns1.dyna-ns.net;ns2.dyna-ns.net,54.215.31.113,AMAZON-02,US,A:54.215.31.113;NS:ns1.dyna-ns.net.;NS:ns2.dyna-ns.net.,PS-02_ISS_NLP_Evidences\Airtel_air.baby_9.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebestgames.xyz,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:43:45.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns3005.verify.hn,13.248.169.48,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns6.afternic.com.;NS:ns5.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlinebestgames.xyz_10.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,hdfcbankltd.info,hdfcbank.com,HDFC Bank,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\HDFC_hdfcbankltd.info_11.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Telecom,ait.ink,airtel.in,Airtel,Suspected,2026-01-14T03:48:29Z,"NameCheap, Inc.",,NA,dns1.registrar-servers.com;dns2.registrar-servers.com,192.64.119.237,NAMECHEAP-NET,US,A:192.64.119.237;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.,PS-02_ISS_NLP_Evidences\Airtel_ait.ink_12.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebigpromo.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T03:20:51Z,"Name.com, Inc.",NA,NA,NS1CNB.NAME.COM;NS2BKR.NAME.COM;NS3CNA.NAME.COM;NS4JPZ.NAME.COM,104.17.120.6,CLOUDFLARENET,NA,A:104.17.120.6;NS:ns3cna.name.com.;NS:ns2bkr.name.com.;NS:ns4jpz.name.com.;NS:ns1cnb.name.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebigpromo.com_13.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,icici-bank.online,icicibank.com,ICICI Bank,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\ICICI_icici-bank.online_14.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,bobiqianbao.cn,bobibanking.com,Bank of Baroda (BoB),Legitimate,2026-01-12 19:50:28+00:00,Web Commerce Communications Limited,纪露,NA,a7.share-dns.com;b7.share-dns.net,154.212.173.51,LUOGELANG FRANCE LIMITED,HK,A:154.212.173.51;NS:a.share-dns.com.;NS:b.share-dns.net.,PS-02_ISS_NLP_Evidences\BoB_bobiqianbao.cn_15.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://onlisting.my.id,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-14T08:09:17Z,PT Web Media Technology Indonesia,NA,NA,ns1.dns-parking.com;ns2.dns-parking.com,84.32.84.32,Hostinger International Limited,LT,A:84.32.84.32;NS:ns1.dns-parking.com.;NS:ns2.dns-parking.com.,PS-02_ISS_NLP_Evidences\SBI_onlisting.my.id_16.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Government,voygrcloud.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Legitimate,2026-01-13T14:33:33Z,Porkbun LLC,NA,NA,ELINORE.NS.CLOUDFLARE.COM;GIANCARLO.NS.CLOUDFLARE.COM,104.21.85.119,CLOUDFLARENET,NA,A:104.21.85.119;A:172.67.205.151;NS:giancarlo.ns.cloudflare.com.;NS:elinore.ns.cloudflare.com.;MX:1 smtp.google.com.,PS-02_ISS_NLP_Evidences\NIC_voygrcloud.com_17.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebingo.pl,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T18:02:36Z,Aftermarket.pl Limited,,NA,ns1.parkingcrew.net;ns2.parkingcrew.net,104.247.81.99,Team Internet AG,CA,A:104.247.81.99;NS:ns1.parkingcrew.net.;NS:ns2.parkingcrew.net.,PS-02_ISS_NLP_Evidences\SBI_onlinebingo.pl_18.pdf,16-02-2026,14:49:58,NA,NA values are due to privacy issues.
