Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Banking/Financial,onlinebistraining.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:21:28Z,Realtime Register B.V.,NA,NA,HOUSTON.NS.CLOUDFLARE.COM;LINDA.NS.CLOUDFLARE.COM,172.67.171.105,CLOUDFLARENET,NA,A:104.21.29.59;A:172.67.171.105;NS:houston.ns.cloudflare.com.;NS:linda.ns.cloudflare.com.;MX:1 aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebistraining.com_1.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Government,https://csrorgi.online,dc.crsorgi.gov.in,"Civil Registration System (CRS), MHA",Suspected,2026-01-13T08:25:52.0Z,Namecheap,NA,NA,ns21.ssdhostingserver.com;ns22.ssdhostingserver.com,103.49.70.73,Scalewithus India,IN,A:103.49.70.73;NS:ns2.cprapid.com.;NS:ns1.cprapid.com.;MX:0 csrorgi.online.,PS-02_ISS_NLP_Evidences\CRS_csrorgi.online_2.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebingo.pl,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T18:02:36Z,Aftermarket.pl Limited,,NA,ns1.parkingcrew.net;ns2.parkingcrew.net,104.247.81.99,Team Internet AG,CA,A:104.247.81.99;NS:ns1.parkingcrew.net.;NS:ns2.parkingcrew.net.,PS-02_ISS_NLP_Evidences\SBI_onlinebingo.pl_3.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://netkupon.com,netpnb.com,Punjab National Bank (PNB),Suspected,2026-01-13T11:12:24Z,Atak Domain Bilgi Teknolojileri A.S.,NA,NA,NS1.VERCEL-DNS.COM;NS2.VERCEL-DNS.COM,216.198.79.1,AMAZON-02,US,A:216.198.79.65;A:216.198.79.1;NS:ns1.vercel-dns.com.;NS:ns2.vercel-dns.com.,PS-02_ISS_NLP_Evidences\PNB_netkupon.com_4.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebigpromo.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T03:20:51Z,"Name.com, Inc.",NA,NA,NS1CNB.NAME.COM;NS2BKR.NAME.COM;NS3CNA.NAME.COM;NS4JPZ.NAME.COM,104.17.120.6,CLOUDFLARENET,NA,A:104.17.120.6;NS:ns2bkr.name.com.;NS:ns1cnb.name.com.;NS:ns4jpz.name.com.;NS:ns3cna.name.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebigpromo.com_5.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://ownline.info,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T14:14:08.247Z,IONOS SE,NA,NA,ns1067.ui-dns.org;ns1093.ui-dns.de;ns1050.ui-dns.com;ns1065.ui-dns.biz,217.160.0.190,IONOS SE,DE,A:217.160.0.190;NS:ns1065.ui-dns.biz.;NS:ns1067.ui-dns.org.;NS:ns1050.ui-dns.com.;NS:ns1093.ui-dns.de.;MX:10 mx00.ionos.co.uk.;MX:10 mx01.ionos.co.uk.,PS-02_ISS_NLP_Evidences\SBI_ownline.info_6.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlieene.top,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13 10:28:59+00:00,"NameSilo, LLC",User #d8a0a143 Privacy,US,evan.ns.cloudflare.com;emely.ns.cloudflare.com,172.67.171.141,CLOUDFLARENET,NA,A:104.21.79.217;A:172.67.171.141;NS:emely.ns.cloudflare.com.;NS:evan.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_onlieene.top_7.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,hdfcbankltd.info,hdfcbank.com,HDFC Bank,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\HDFC_hdfcbankltd.info_8.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://online-cities.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T11:59:12Z,Dynadot Inc,NA,NA,RODNEY.NS.CLOUDFLARE.COM;SUE.NS.CLOUDFLARE.COM,31.57.219.154,VIRTUO,FR,A:31.57.219.154;NS:sue.ns.cloudflare.com.;NS:rodney.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online-cities.com_9.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinewebservice.ru,onlinesbi.sbi,State Bank of India (SBI),Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\SBI_onlinewebservice.ru_10.pdf,18-02-2026,10:48:43,NA,NA values are due to privacy issues.
