Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Banking/Financial,https://onlinetraffic.my,onlinesbi.sbi,State Bank of India (SBI),Suspected,2025-12-26 09:53:41.445000+00:00,Shinjiru Technology Sdn Bhd,REDACTED FOR PRIVACY,MY,ns01.cashparking.com;ns02.cashparking.com,3.33.243.145,AMAZON-02,US,A:3.33.243.145;A:15.197.204.56;NS:ns01.cashparking.com.;NS:ns02.cashparking.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlinetraffic.my_1.pdf,16-02-2026,12:29:19,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,biep.fr,sbiepay.sbi,State Bank of India (SBI),Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\SBI_biep.fr_2.pdf,16-02-2026,12:29:19,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,online-handelsregister.net,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2020-01-12T11:10:24Z,InterNetX GmbH,NA,NA,A.NS14.NET;B.NS14.NET;C.NS14.NET;D.NS14.NET,92.51.180.40,Host Europe GmbH,DE,A:92.51.180.40;NS:c.ns14.net.;NS:a.ns14.net.;NS:d.ns14.net.;NS:b.ns14.net.;MX:10 mail.online-handelsregister.de.,PS-02_ISS_NLP_Evidences\SBI_online-handelsregister.net_3.pdf,16-02-2026,12:29:19,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinegospel.online,onlinesbi.sbi,State Bank of India (SBI),Suspected,2025-10-10T21:34:04.0Z,"NameSilo, LLC",NA,NA,ns1.cloudoon.com;ns3.cloudoon.org;ns2.cloudoon.net,141.94.102.188,OVH SAS,FR,A:141.94.102.188;NS:ns2.cloudoon.net.;NS:ns3.cloudoon.org.;NS:ns1.cloudoon.com.;MX:0 onlinegospel.online.,PS-02_ISS_NLP_Evidences\SBI_onlinegospel.online_4.pdf,16-02-2026,12:29:21,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,hdfcbankltd.info,hdfcbank.com,HDFC Bank,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\HDFC_hdfcbankltd.info_5.pdf,16-02-2026,12:29:21,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebistraining.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:21:28Z,Realtime Register B.V.,NA,NA,HOUSTON.NS.CLOUDFLARE.COM;LINDA.NS.CLOUDFLARE.COM,104.21.29.59,CLOUDFLARENET,NA,A:104.21.29.59;A:172.67.171.105;NS:linda.ns.cloudflare.com.;NS:houston.ns.cloudflare.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebistraining.com_6.pdf,16-02-2026,12:29:21,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinehandelsregister.org,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2020-01-13T12:01:30.821Z,InterNetX GmbH,NA,NA,a.ns14.net;b.ns14.net;c.ns14.net;d.ns14.net,92.51.180.40,Host Europe GmbH,DE,A:92.51.180.40;NS:b.ns14.net.;NS:d.ns14.net.;NS:a.ns14.net.;NS:c.ns14.net.;MX:10 mail.online-handelsregister.de.,PS-02_ISS_NLP_Evidences\SBI_onlinehandelsregister.org_7.pdf,16-02-2026,12:29:21,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlime.shop,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13 01:14:50+00:00,Dynadot Inc.,NA,NA,NS1.AFTERNIC.COM;NS2.AFTERNIC.COM;VERIFICATION-M3ERH32UJYOASTVOPHJVUZ.NS101.VERIFY.HN,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns2.afternic.com.;NS:ns1.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlime.shop_8.pdf,16-02-2026,12:29:22,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,snbing.com,sbi.co.in,State Bank of India (SBI),Legitimate,2026-01-13T19:10:26Z,DropCatch.com 793 LLC,NA,NA,NS1.363.HK;NS2.363.HK;NS3.363.HK;NS4.363.HK;NS5.363.HK;NS6.363.HK,156.226.38.84,LUOGELANG FRANCE LIMITED,HK,A:156.226.38.84;NS:ns2.363.hk.;NS:ns4.363.hk.;NS:ns1.363.hk.;NS:ns3.363.hk.,PS-02_ISS_NLP_Evidences\SBI_snbing.com_9.pdf,16-02-2026,12:29:23,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,netkupon.com,netpnb.com,Punjab National Bank (PNB),Legitimate,2026-01-13T11:12:24Z,Atak Domain Bilgi Teknolojileri A.S.,NA,NA,NS1.VERCEL-DNS.COM;NS2.VERCEL-DNS.COM,64.29.17.65,AMAZON-02,US,A:64.29.17.65;A:64.29.17.1;NS:ns1.vercel-dns.com.;NS:ns2.vercel-dns.com.,PS-02_ISS_NLP_Evidences\PNB_netkupon.com_10.pdf,16-02-2026,12:29:23,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlineless.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T20:30:06Z,"GoDaddy.com, LLC",NA,NA,NS3.AFTERNIC.COM;NS4.AFTERNIC.COM,13.248.169.48,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns3.afternic.com.;NS:ns4.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlineless.com_11.pdf,16-02-2026,12:29:24,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebigpromo.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T03:20:51Z,"Name.com, Inc.",NA,NA,NS1CNB.NAME.COM;NS2BKR.NAME.COM;NS3CNA.NAME.COM;NS4JPZ.NAME.COM,104.17.120.6,CLOUDFLARENET,NA,A:104.17.120.6;NS:ns4jpz.name.com.;NS:ns2bkr.name.com.;NS:ns3cna.name.com.;NS:ns1cnb.name.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebigpromo.com_12.pdf,16-02-2026,12:29:24,NA,NA values are due to privacy issues.
ISS_NLP,Telecom,agitravel.sk,airtel.in,Airtel,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\Airtel_agitravel.sk_13.pdf,16-02-2026,12:29:24,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinewebservice.ru,onlinesbi.sbi,State Bank of India (SBI),Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\SBI_onlinewebservice.ru_14.pdf,16-02-2026,12:29:24,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlite.xyz,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:44:29.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns3019.verify.hn,13.248.169.48,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns6.afternic.com.;NS:ns5.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlite.xyz_15.pdf,16-02-2026,12:29:25,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://online-cities.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T11:59:12Z,Dynadot Inc,NA,NA,RODNEY.NS.CLOUDFLARE.COM;SUE.NS.CLOUDFLARE.COM,31.57.219.154,VIRTUO,FR,A:31.57.219.154;NS:rodney.ns.cloudflare.com.;NS:sue.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online-cities.com_16.pdf,16-02-2026,12:29:25,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinerestorationleads.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T17:24:07Z,Realtime Register B.V.,NA,NA,ANNALISE.NS.CLOUDFLARE.COM;DAX.NS.CLOUDFLARE.COM,172.67.143.228,CLOUDFLARENET,NA,A:172.67.143.228;A:104.21.71.73;NS:dax.ns.cloudflare.com.;NS:annalise.ns.cloudflare.com.;MX:1 aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinerestorationleads.com_17.pdf,16-02-2026,12:29:25,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://onlinebingo.pl,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T18:02:36Z,Aftermarket.pl Limited,,NA,ns1.parkingcrew.net;ns2.parkingcrew.net,104.247.81.99,Team Internet AG,CA,A:104.247.81.99;NS:ns2.parkingcrew.net.;NS:ns1.parkingcrew.net.,PS-02_ISS_NLP_Evidences\SBI_onlinebingo.pl_18.pdf,16-02-2026,12:29:25,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,joolbusiness.com,yonobusiness.sbi,State Bank of India (SBI),Suspected,2026-01-13T14:13:18Z,PDR Ltd. d/b/a PublicDomainRegistry.com,NA,NA,NS1.VERIFICATION-HOLD.SUSPENDED-DOMAIN.COM;NS2.VERIFICATION-HOLD.SUSPENDED-DOMAIN.COM,74.119.239.234,UNIFIEDLAYER-AS-1,US,A:74.119.239.234,PS-02_ISS_NLP_Evidences\SBI_joolbusiness.com_19.pdf,16-02-2026,12:29:35,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebusinesscourses.site,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T20:24:55.0Z,"HOSTINGER operations, UAB",NA,NA,ns1.dns-parking.com;ns2.dns-parking.com,88.222.243.54,Hostinger International Limited,IN,A:91.108.106.31;A:88.222.243.182;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebusinesscourses.site_20.pdf,16-02-2026,12:29:35,NA,NA values are due to privacy issues.
ISS_NLP,Telecom,aireklaam.ee,airtel.in,Airtel,Legitimate,2026-01-07 13:10:04+02:00,Zone Media OÜ,NA,NA,ns2.zone.ee;ns3.zonedata.net;ns.zone.eu,185.31.240.240,Zone Media OU,EE,A:185.31.240.240;NS:ns.zone.eu.;NS:ns3.zonedata.net.;NS:ns2.zone.ee.,PS-02_ISS_NLP_Evidences\Airtel_aireklaam.ee_21.pdf,16-02-2026,12:29:36,NA,NA values are due to privacy issues.
ISS_NLP,Government,http://mloncloud.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Suspected,2026-01-13T02:14:13Z,"NameCheap, Inc.",NA,NA,DNS1.REGISTRAR-SERVERS.COM;DNS2.REGISTRAR-SERVERS.COM,162.255.119.129,NAMECHEAP-NET,US,A:162.255.119.129;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.,PS-02_ISS_NLP_Evidences\NIC_mloncloud.com_22.pdf,16-02-2026,12:29:36,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlieene.top,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13 10:28:59+00:00,"NameSilo, LLC",User #d8a0a143 Privacy,US,evan.ns.cloudflare.com;emely.ns.cloudflare.com,172.67.171.141,CLOUDFLARENET,NA,A:172.67.171.141;A:104.21.79.217;NS:evan.ns.cloudflare.com.;NS:emely.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_onlieene.top_23.pdf,16-02-2026,12:29:37,NA,NA values are due to privacy issues.
ISS_NLP,Telecom,airtm.cheap,airtel.in,Airtel,Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\Airtel_airtm.cheap_24.pdf,16-02-2026,12:29:37,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://biea.xyz,sbiepay.sbi,State Bank of India (SBI),Legitimate,2026-01-13T07:06:36.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns101.verify.hn,13.248.169.48,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_biea.xyz_25.pdf,16-02-2026,12:29:37,NA,NA values are due to privacy issues.
