run_id,record_key,source_workbook,raw_url,normalized_url,current_stage,stage_status,stage_error_type,stage_error_message,retry_count,timeout_hit,skipped_due_to_previous_failure,fallback_taken,worker_id,stage_started_at,stage_finished_at,duration_ms,stage0_status,stage1_status,dns_stage_status,hash_stage_status,classify_stage_status,final_pipeline_status,final_decision,failure_reason,processing_time_ms,submission_record_json,last_updated_at
run_20260410T172717Z,bbcf29a75342a2f4c4125aaa2165a2b2881d78f9,AIGR-S66270_Ground_Truth.xlsx,https://airtel-merchants.club,https://airtel-merchants.club,classify,strict_lexical_fetch_evidence_unavailable_suspected,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,strict_lexical_fetch_evidence_unavailable_suspected,completed,Suspected,strict_lexical_fetch_evidence_unavailable_suspected,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""airtel.in"", ""Critical Sector Entity Name"": ""Airtel"", ""DNS Records (if any)"": ""NA"", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""2026-02-14T11:45:51Z"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""NA"", ""Hosting IP"": ""NA"", ""Hosting ISP"": ""NA"", ""Identified Phishing/Suspected Domain Name"": ""https://airtel-merchants.club"", ""Name Servers"": ""ns71.domaincontrol.com;ns72.domaincontrol.com"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": """", ""Registrar Name"": ""GoDaddy.com, LLC"", ""Remarks"": ""not_mapped_to_ip; webpage rendering skipped because the domain did not resolve to an active IP."", ""Source of detection"": ""Telecom"", ""Time of detection (HH-MM-SS)"": ""23:00:15""}",2026-04-10T17:30:15+00:00
run_20260410T172717Z,940eb306b2ee741867df26d1e572fb9b78857c55,AIGR-S66270_Ground_Truth.xlsx,https://airtel-zungusha.lol,https://airtel-zungusha.lol,classify,strict_lexical_fetch_evidence_unavailable_suspected,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,strict_lexical_fetch_evidence_unavailable_suspected,completed,Suspected,strict_lexical_fetch_evidence_unavailable_suspected,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""airtel.in"", ""Critical Sector Entity Name"": ""Airtel"", ""DNS Records (if any)"": ""NA"", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""2026-02-26T14:49:56.0Z"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""NA"", ""Hosting IP"": ""NA"", ""Hosting ISP"": ""NA"", ""Identified Phishing/Suspected Domain Name"": ""https://airtel-zungusha.lol"", ""Name Servers"": ""dns1.namecheaphosting.com;dns2.namecheaphosting.com"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""NA"", ""Registrar Name"": ""Namecheap"", ""Remarks"": ""not_mapped_to_ip; webpage rendering skipped because the domain did not resolve to an active IP."", ""Source of detection"": ""Telecom"", ""Time of detection (HH-MM-SS)"": ""23:00:23""}",2026-04-10T17:30:23+00:00
run_20260410T172717Z,8106e6b987cc8eb63a5409193483c125cb7554e4,AIGR-S66270_Ground_Truth.xlsx,https://airtele.xyz,https://airtele.xyz,classify,strict_lexical_fetch_evidence_unavailable_suspected,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,strict_lexical_fetch_evidence_unavailable_suspected,completed,Suspected,strict_lexical_fetch_evidence_unavailable_suspected,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""airtel.in"", ""Critical Sector Entity Name"": ""Airtel"", ""DNS Records (if any)"": ""NA"", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""2025-02-20T07:03:12.0Z"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""NA"", ""Hosting IP"": ""NA"", ""Hosting ISP"": ""NA"", ""Identified Phishing/Suspected Domain Name"": ""https://airtele.xyz"", ""Name Servers"": ""ns1.gm111.parklogic.com;ns2.gm111.parklogic.com"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""NA"", ""Registrar Name"": ""GMO Internet Group, Inc. d/b/a Onamae.com\t"", ""Remarks"": ""not_mapped_to_ip; webpage rendering skipped because the domain did not resolve to an active IP."", ""Source of detection"": ""Telecom"", ""Time of detection (HH-MM-SS)"": ""23:00:18""}",2026-04-10T17:30:18+00:00
run_20260410T172717Z,a365ab49be30fe9efa8d30432f4e75c1f782a9de,AIGR-S66270_Ground_Truth.xlsx,https://airtell.ai,https://airtell.ai,classify,lexical_gate_plus_weak_direct_evidence,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,lexical_gate_plus_weak_direct_evidence,completed,Suspected,lexical_gate_plus_weak_direct_evidence,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""airtel.in"", ""Critical Sector Entity Name"": ""Airtel"", ""DNS Records (if any)"": ""A:15.197.148.33;A:3.33.130.190;NS:ns67.domaincontrol.com.;NS:ns68.domaincontrol.com."", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""2026-02-19T22:55:16.755Z"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""US"", ""Hosting IP"": ""3.33.130.190"", ""Hosting ISP"": ""AMAZON-02"", ""Identified Phishing/Suspected Domain Name"": ""https://airtell.ai"", ""Name Servers"": ""ns67.domaincontrol.com;ns68.domaincontrol.com"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""Registration Private"", ""Registrar Name"": ""GoDaddy.com, LLC"", ""Remarks"": ""weak_or_single_signal_match; NA values are due to privacy issues."", ""Source of detection"": ""Telecom"", ""Time of detection (HH-MM-SS)"": ""22:59:31""}",2026-04-10T17:29:31+00:00
run_20260410T172717Z,784258a0bbb6ac3748abf0020c8b3de473b88f5f,AIGR-S66270_Ground_Truth.xlsx,https://airtelmetaverse.com,https://airtelmetaverse.com,classify,lexical_gate_plus_weak_direct_evidence,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,lexical_gate_plus_weak_direct_evidence,completed,Suspected,lexical_gate_plus_weak_direct_evidence,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""airtel.in"", ""Critical Sector Entity Name"": ""Airtel"", ""DNS Records (if any)"": ""A:76.223.67.189;A:13.248.213.45;NS:ns75.domaincontrol.com.;NS:ns76.domaincontrol.com."", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""2024-10-26T17:43:53Z"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""US"", ""Hosting IP"": ""76.223.67.189"", ""Hosting ISP"": ""AMAZON-02"", ""Identified Phishing/Suspected Domain Name"": ""https://airtelmetaverse.com"", ""Name Servers"": ""NS75.DOMAINCONTROL.COM;NS76.DOMAINCONTROL.COM"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""NA"", ""Registrar Name"": ""GoDaddy.com, LLC"", ""Remarks"": ""weak_or_single_signal_match; NA values are due to privacy issues."", ""Source of detection"": ""Telecom"", ""Time of detection (HH-MM-SS)"": ""22:59:45""}",2026-04-10T17:29:45+00:00
run_20260410T172717Z,69eece6874e8bd6685d7cff34e23e43bf64fcb6f,AIGR-S66270_Ground_Truth.xlsx,https://axisupi.com,https://axisupi.com,classify,redirected_lexical_suspected,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,redirected_lexical_suspected,completed,Suspected,redirected_lexical_suspected,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""axismf.com"", ""Critical Sector Entity Name"": ""Axis Bank"", ""DNS Records (if any)"": ""NA"", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""NA"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""NA"", ""Hosting IP"": ""NA"", ""Hosting ISP"": ""NA"", ""Identified Phishing/Suspected Domain Name"": ""about:blank"", ""Name Servers"": ""NA"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""NA"", ""Registrar Name"": ""NA"", ""Remarks"": ""redirected_to=about; lexical_redirect_suspected."", ""Source of detection"": ""Banking/Financial"", ""Time of detection (HH-MM-SS)"": ""22:59:59""}",2026-04-10T17:29:59+00:00
run_20260410T172717Z,93605707d1a3e004da080067d58bc1cde6cb270d,AIGR-S66270_Ground_Truth.xlsx,https://crsor.info,https://crsor.info,classify,lexical_gate_plus_weak_direct_evidence,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,lexical_gate_plus_weak_direct_evidence,completed,Suspected,lexical_gate_plus_weak_direct_evidence,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""crsorgi.gov.in"", ""Critical Sector Entity Name"": ""Civil Registration System, MHA (RGCCI)"", ""DNS Records (if any)"": ""A:162.213.253.108;NS:dns1.namecheaphosting.com.;NS:dns2.namecheaphosting.com.;MX:20 mx3-hosting.jellyfish.systems.;MX:5 mx1-hosting.jellyfish.systems.;MX:10 mx2-hosting.jellyfish.systems."", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""2026-02-26T12:05:49.721Z"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""US"", ""Hosting IP"": ""162.213.253.108"", ""Hosting ISP"": ""NAMECHEAP-NET"", ""Identified Phishing/Suspected Domain Name"": ""https://crsor.info"", ""Name Servers"": ""dns2.namecheaphosting.com;dns1.namecheaphosting.com"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""NA"", ""Registrar Name"": ""OwnRegistrar, Inc."", ""Remarks"": ""weak_or_single_signal_match; NA values are due to privacy issues."", ""Source of detection"": ""Government"", ""Time of detection (HH-MM-SS)"": ""22:59:59""}",2026-04-10T17:29:59+00:00
run_20260410T172717Z,e231312fb7845b911bed08ea7f870e658c3516a0,AIGR-S66270_Ground_Truth.xlsx,https://incometaxgov.info,https://incometaxgov.info,classify,redirected_lexical_suspected,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,redirected_lexical_suspected,completed,Suspected,redirected_lexical_suspected,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""incometaxindia.gov.in"", ""Critical Sector Entity Name"": ""Income Tax Department"", ""DNS Records (if any)"": ""NA"", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""NA"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""NA"", ""Hosting IP"": ""NA"", ""Hosting ISP"": ""NA"", ""Identified Phishing/Suspected Domain Name"": ""about:blank"", ""Name Servers"": ""NA"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""NA"", ""Registrar Name"": ""NA"", ""Remarks"": ""redirected_to=about; lexical_redirect_suspected."", ""Source of detection"": ""Government"", ""Time of detection (HH-MM-SS)"": ""22:59:59""}",2026-04-10T17:29:59+00:00
run_20260410T172717Z,176651ed49e2714a5b4eb7523e0fc134f0036466,AIGR-S66270_Ground_Truth.xlsx,https://incometaxgov.org,https://incometaxgov.org,classify,lexical_gate_plus_weak_direct_evidence,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,lexical_gate_plus_weak_direct_evidence,completed,Suspected,lexical_gate_plus_weak_direct_evidence,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""incometaxindia.gov.in"", ""Critical Sector Entity Name"": ""Income Tax Department"", ""DNS Records (if any)"": ""A:172.67.183.147;A:104.21.51.180;NS:alex.ns.cloudflare.com.;NS:edna.ns.cloudflare.com.;MX:100 mx1.titan.email.;MX:100 mx2.titan.email."", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""2026-02-26T07:11:30.833Z"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""NA"", ""Hosting IP"": ""172.67.183.147"", ""Hosting ISP"": ""CLOUDFLARENET"", ""Identified Phishing/Suspected Domain Name"": ""https://incometaxgov.org"", ""Name Servers"": ""alex.ns.cloudflare.com;edna.ns.cloudflare.com"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""NA"", ""Registrar Name"": ""PDR Ltd. d/b/a PublicDomainRegistry.com"", ""Remarks"": ""weak_or_single_signal_match; NA values are due to privacy issues."", ""Source of detection"": ""Government"", ""Time of detection (HH-MM-SS)"": ""22:59:53""}",2026-04-10T17:29:53+00:00
run_20260410T172717Z,9579f28b5d5c10464d0ee3d94b169220a6b4c34d,AIGR-S66270_Ground_Truth.xlsx,https://paarivahan.com,https://paarivahan.com,classify,strict_lexical_fetch_evidence_unavailable_suspected,,,0,0,0,,ray-classify,,,0,pending,pending,pending,pending,strict_lexical_fetch_evidence_unavailable_suspected,completed,Suspected,strict_lexical_fetch_evidence_unavailable_suspected,0,"{""Application_ID"": ""ISS_NLP"", ""Corresponding CSE Domain Name"": ""parivahan.gov.in"", ""Critical Sector Entity Name"": ""parivahan sewa"", ""DNS Records (if any)"": ""NA"", ""Date of Post (If detection is from Source: social media)"": ""NA"", ""Date of detection (DD-MM-YYYY)"": ""10-04-2026"", ""Domain Registration Date"": ""2023-02-18T17:00:39Z"", ""Evidence file name"": ""NA"", ""Hosting Country"": ""NA"", ""Hosting IP"": ""NA"", ""Hosting ISP"": ""NA"", ""Identified Phishing/Suspected Domain Name"": ""https://paarivahan.com"", ""Name Servers"": ""LAUNCH1.SPACESHIP.NET;LAUNCH2.SPACESHIP.NET"", ""Phishing/Suspected Domains (i.e. Class Label)"": ""Suspected"", ""Registrant Country"": ""NA"", ""Registrant Name or Registrant Organisation"": ""NA"", ""Registrar Name"": ""Spaceship, Inc."", ""Remarks"": ""not_mapped_to_ip; webpage rendering skipped because the domain did not resolve to an active IP."", ""Source of detection"": ""Government"", ""Time of detection (HH-MM-SS)"": ""23:00:19""}",2026-04-10T17:30:19+00:00
