run_id,record_key,source_workbook,raw_url,normalized_url,current_stage,stage_status,stage_error_type,stage_error_message,retry_count,timeout_hit,skipped_due_to_previous_failure,fallback_taken,worker_id,stage_started_at,stage_finished_at,duration_ms,stage0_status,stage1_status,dns_stage_status,hash_stage_status,classify_stage_status,final_pipeline_status,final_decision,failure_reason,processing_time_ms,submission_record_json,last_updated_at
run_20260426T065038Z,734ad6de5ff0a71dd71c1fc7e589f5d65b38b8cb,sample.xlsx,https://16fintech.com,https://16fintech.com,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
run_20260426T065038Z,c5ab56f1a5ec0d05954ee4f32b9f17fc613c6e09,sample.xlsx,https://airtelbox.com,https://airtelbox.com,hash,admitted,dns_gate_no_answer,no A/AAAA answers for airtelbox.com,0,0,0,,dns-gate,,,0,lexical_hit,pending,pending,admitted,pending,holdout_ready,,dns_not_mapped_to_ip,0,,2026-04-26T06:52:49+00:00
run_20260426T065038Z,e222a22faccdb7d4c6a44d6b0e0ede9b80b27007,sample.xlsx,https://airtiz.net,https://airtiz.net,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
run_20260426T065038Z,e4467d2d04c87c79b0757a0be3288f97391f735d,sample.xlsx,https://ajiraexpress.com,https://ajiraexpress.com,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
run_20260426T065038Z,de84ed6b0ea83a2e608f71fc45ac301eb6cdb512,sample.xlsx,https://art-axis.art,https://art-axis.art,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
run_20260426T065038Z,1c9bf5528e8361f847c6dc896f2432432a6ab3c8,sample.xlsx,https://atmosonline.com,https://atmosonline.com,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
run_20260426T065038Z,db4233d5a864f4f48deaa73032120d094cf1b8b4,sample.xlsx,https://axis-fluxrad.com,https://axis-fluxrad.com,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
run_20260426T065038Z,03ad175ceefbf45245c023e72b0fc02c9f66d744,sample.xlsx,https://axis-grandhiraki.com,https://axis-grandhiraki.com,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
run_20260426T065038Z,0c8f5c7a209088522e00a2d76b6d1a3e309c75b4,sample.xlsx,https://axis-mobfintech.com,https://axis-mobfintech.com,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
run_20260426T065038Z,b49e603a774a3a2f739a6cf316590ccfff1a10cb,sample.xlsx,https://axis-modelmgmt.com,https://axis-modelmgmt.com,stage0,filtered_lexical_miss,,,0,0,0,,,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-26T06:52:46+00:00
