run_id,record_key,source_workbook,normalized_url,stage_name,attempt_index,worker_id,started_at,finished_at,duration_ms,status,error_type,error_message,retry_count,timeout_flag,fallback_taken
run_20260410T134544Z,5fefc8e401e7cc84e384ed123ede1d001a588e4f,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://airtel-merchants.club,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,lexical_hit,,,0,0,
run_20260410T134544Z,90c00ebf0ad673528b4abfbd4b066c0f1b6ec75b,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://airtele.xyz,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,lexical_hit,,,0,0,
run_20260410T134544Z,d67de08129ff68f925b7341a73a7374119f032bc,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://axisupi.com,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,lexical_hit,,,0,0,
run_20260410T134544Z,e231312fb7845b911bed08ea7f870e658c3516a0,AIGR-S66270_Ground_Truth.xlsx,https://incometaxgov.info,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,lexical_hit,,,0,0,
run_20260410T134544Z,176651ed49e2714a5b4eb7523e0fc134f0036466,AIGR-S66270_Ground_Truth.xlsx,https://incometaxgov.org,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,lexical_hit,,,0,0,
run_20260410T134544Z,680419efa7960d5e42c34c5c86500ba08c788776,urls.xlsx,https://domain,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,filtered_lexical_miss,,,0,0,
run_20260410T134544Z,27c57ac418dfb0ff20cbc4cd6d1259778a2b600e,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://airtell.ai,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,lexical_hit,,,0,0,
run_20260410T134544Z,940eb306b2ee741867df26d1e572fb9b78857c55,AIGR-S66270_Ground_Truth.xlsx,https://airtel-zungusha.lol,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,lexical_hit,,,0,0,
run_20260410T134544Z,784258a0bbb6ac3748abf0020c8b3de473b88f5f,AIGR-S66270_Ground_Truth.xlsx,https://airtelmetaverse.com,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,lexical_hit,,,0,0,
run_20260410T134544Z,c93f5b9153de8b13a476c630b9911e1f6173fb57,urls.xlsx,https://conciergerie-niort.fr,stage0,1,ray-stage0,2026-04-10T13:46:09+00:00,2026-04-10T13:46:09+00:00,0,filtered_lexical_miss,,,0,0,
