input_position,input_url,normalized_url,source_workbook,raw_url,hashed_at_utc,target_url_sha256,hash_mode,domain,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,score_margin,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,stage1_passthrough,domain_component,hash_component,hash_anchor,review_reason,screenshot_path,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash
2,rajasthan.census.cn,https://rajasthan.census.cn,dns_twist_census.xlsx,https://rajasthan.census.cn,2026-04-14T17:56:29+00:00,399eb06d3aa1b70e1f91fda5839b35a07fd3a2de2e3f0d5fe575de6dfe29cbe2,similarity,rajasthan.census.cn,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://rajasthan.census.cn/ | Call log: - navigating to ""https://rajasthan.census.cn/"", waiting until ""domcontentloaded""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Assam,True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,Assam,assam.census.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rajasthan.census.cn,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
3,rajasthan.census.com,https://rajasthan.census.com,dns_twist_census.xlsx,https://rajasthan.census.com,2026-04-14T17:56:29+00:00,d3d900a874a677712bc13f1f8893dbcb61f35e7863fcb1c99e2195231526566e,similarity,rajasthan.census.com,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://rajasthan.census.com/ | Call log: - navigating to ""https://rajasthan.census.com/"", waiting until ""domcontentloaded""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Assam,True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,Assam,assam.census.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rajasthan.census.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
4,rajasthan.census.info,https://rajasthan.census.info,dns_twist_census.xlsx,https://rajasthan.census.info,2026-04-14T17:56:29+00:00,f80a66efd8358e7123d4d09387b73a666ed919bcf168f1a05cef80795d24003e,similarity,rajasthan.census.info,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://rajasthan.census.info/ | Call log: - navigating to ""https://rajasthan.census.info/"", waiting until ""domcontentloaded""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Assam,True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,Assam,assam.census.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rajasthan.census.info,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
6,rajasthan.census.co,https://rajasthan.census.co,dns_twist_census.xlsx,https://rajasthan.census.co,2026-04-14T17:56:33+00:00,79a82ebcc1ad21430998bc87fa817794ddc0ac77b80dae1aa46d46183844fc09,similarity,rajasthan.census.co,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://rajasthan.census.co/ | Call log: - navigating to ""https://rajasthan.census.co/"", waiting until ""domcontentloaded""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Assam,True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,Assam,assam.census.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rajasthan.census.co,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
8,dc.crsorgi.live,https://dc.crsorgi.live,dns_twist_census.xlsx,,,,,,no_answer,filtered,failed,not_attempted,dns_gate_no_answer,no A/AAAA answers for dc.crsorgi.live,,,,,False,False,False,,dns_not_mapped_lexical_passthrough,,stage1_http,dns_not_mapped_lexical_hit,True,"Civil Registration System, MHA (RGCCI)",True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,,,1.0,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,dc.crsorgi.live,,0,False,dns_not_mapped_lexical_hit,,,,,,,,,1.0,False,0,False,False,True,0.0,0.0,,,,,,,,,,,,
9,dc.crsorgi.com,https://dc.crsorgi.com,dns_twist_census.xlsx,https://dc.crsorgi.com,2026-04-14T17:57:05+00:00,78a0aa6cb06d5f39bb8cfa58b8a63c23b733461b3d2b824865fa7837727be061,similarity,dc.crsorgi.com,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://dc.crsorgi.com/"", waiting until ""commit""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,"Civil Registration System, MHA (RGCCI)",True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dc.crsorgi.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
10,dc.crsorgi.site,https://dc.crsorgi.site,dns_twist_census.xlsx,https://dc.crsorgi.site,2026-04-14T17:57:05+00:00,9f7831cb67bb707f334334bca51ddb4a23edb0257437e468a70e91f5da4c50be,similarity,dc.crsorgi.site,resolved,accepted,failed,not_attempted,ssl_error,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://dc.crsorgi.site/ | Call log: - navigating to ""https://dc.crsorgi.site/"", waiting until ""domcontentloaded""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,"Civil Registration System, MHA (RGCCI)",True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dc.crsorgi.site,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
11,dc.crsorgi.info,https://dc.crsorgi.info,dns_twist_census.xlsx,https://dc.crsorgi.info,2026-04-14T17:57:05+00:00,292d4eca293a2ed18d988286348da84652168c84a5c91f23749111e25b15f55a,similarity,dc.crsorgi.info,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://dc.crsorgi.info/ | Call log: - navigating to ""https://dc.crsorgi.info/"", waiting until ""domcontentloaded""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,"Civil Registration System, MHA (RGCCI)",True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dc.crsorgi.info,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
13,tran.census.cn,https://tran.census.cn,dns_twist_census.xlsx,https://tran.census.cn,2026-04-14T17:57:06+00:00,8bce00ce01920b5e41942f0c8381c012b8efba8cf5902f7d8cc18a8e2db076be,similarity,tran.census.cn,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://tran.census.cn/ | Call log: - navigating to ""https://tran.census.cn/"", waiting until ""domcontentloaded""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Assam,True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,Assam,assam.census.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,tran.census.cn,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
14,tran.census.com,https://tran.census.com,dns_twist_census.xlsx,https://tran.census.com,2026-04-14T17:57:07+00:00,ce95fe24783e2b21fb4ccd023dbf04e08f233c154ec859c8f76f3d6e138d911a,similarity,tran.census.com,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://tran.census.com/ | Call log: - navigating to ""https://tran.census.com/"", waiting until ""domcontentloaded""",about:blank,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Assam,True,True,True,False,,,brand_token_match|jw_primary|token_set_primary|skeleton_similarity,Assam,assam.census.gov.in,0.0,0.0,Low,1.0,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,tran.census.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,1.0,False,0,False,False,True,30.0,0.0,False,,,,,,,,False,False,False,False
