run_id,record_key,source_workbook,normalized_url,stage_name,attempt_index,worker_id,started_at,finished_at,duration_ms,status,error_type,error_message,retry_count,timeout_flag,fallback_taken
run_20260410T170614Z,bbcf29a75342a2f4c4125aaa2165a2b2881d78f9,AIGR-S66270_Ground_Truth.xlsx,https://airtel-merchants.club,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,8106e6b987cc8eb63a5409193483c125cb7554e4,AIGR-S66270_Ground_Truth.xlsx,https://airtele.xyz,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,9579f28b5d5c10464d0ee3d94b169220a6b4c34d,AIGR-S66270_Ground_Truth.xlsx,https://paarivahan.com,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,a365ab49be30fe9efa8d30432f4e75c1f782a9de,AIGR-S66270_Ground_Truth.xlsx,https://airtell.ai,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,69eece6874e8bd6685d7cff34e23e43bf64fcb6f,AIGR-S66270_Ground_Truth.xlsx,https://axisupi.com,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,1dc99dcad3f60e8f0459b0dfc2f693aaf35d56ef,AIGR-S66270_Ground_Truth.xlsx,https://uidaiaadhardownload.com,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,2f276295851b3a55b85b394651adb99ecec551ff,AIGR-S66270_Ground_Truth.xlsx,https://sbireward.com,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,784258a0bbb6ac3748abf0020c8b3de473b88f5f,AIGR-S66270_Ground_Truth.xlsx,https://airtelmetaverse.com,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,e231312fb7845b911bed08ea7f870e658c3516a0,AIGR-S66270_Ground_Truth.xlsx,https://incometaxgov.info,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,940eb306b2ee741867df26d1e572fb9b78857c55,AIGR-S66270_Ground_Truth.xlsx,https://airtel-zungusha.lol,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
run_20260410T170614Z,176651ed49e2714a5b4eb7523e0fc134f0036466,AIGR-S66270_Ground_Truth.xlsx,https://incometaxgov.org,stage0,1,ray-stage0,2026-04-10T17:06:41+00:00,2026-04-10T17:06:41+00:00,0,lexical_hit,,,0,0,
