run_id,record_key,source_workbook,normalized_url,stage_name,attempt_index,worker_id,started_at,finished_at,duration_ms,status,error_type,error_message,retry_count,timeout_flag,fallback_taken
run_20260409T182047Z,64e1254c3385734ed5e817034b5dccaf7ca662e3,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_26_02_2026.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx|urls.xlsx,https://airtel-merchants.club,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,a642c97f087ef10d2d22670989b252ae44307019,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://paarivahan.com,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,69276ccfd55ce788c9ba50a1c713a9060a2a9244,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_26_02_2026.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx|urls.xlsx,https://airtell.ai,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,35ab03e4a29aa2bf57eed59188b9179f466f286e,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://uidaiaadhardownload.com,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,57f08652f075023ab82240bd2c2ad8c142d3aeec,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_26_02_2026.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://airtelmetaverse.com,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,d67de08129ff68f925b7341a73a7374119f032bc,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://axisupi.com,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,90c00ebf0ad673528b4abfbd4b066c0f1b6ec75b,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://airtele.xyz,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,7e4d71608eeee33c3e011b7678f883a818f6f6d8,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://airtel-zungusha.lol,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,562fa8f34f655dbb4f11d2a00db3edb0882a0e0b,AIGR-S66270_Ground_Truth.xlsx|urls.xlsx,https://sbireward.com,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,1c7d7ab09a0e1ac9e6dded8561fcd008e0cf9544,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://incometaxgov.org,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,d52d83dd64c7a840027cd5ddb48665690d5c2b33,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homestylenagavci.com,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,93605707d1a3e004da080067d58bc1cde6cb270d,AIGR-S66270_Ground_Truth.xlsx,https://crsor.info,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,004e724b71c5c04e037ee09d646016d0bcbe0e37,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://canaldoabc.online,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
run_20260409T182047Z,f56566186d3ddc38b4e0dce99a8244c8293f4d4b,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://cloudschool.top,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,filtered_lexical_miss,,,0,0,
run_20260409T182047Z,d931eb97f4a747884ea0ecc1029e9319a515d650,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://indivaitl.shop,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,filtered_lexical_miss,,,0,0,
run_20260409T182047Z,1d98c8386108921954b78d68d3e93afa716b4be5,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://cloudxyz.shop,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,filtered_lexical_miss,,,0,0,
run_20260409T182047Z,1c7d7ab09a0e1ac9e6dded8561fcd008e0cf9544,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://incometaxgov.org,stage0,1,ray-stage0,2026-04-09T18:21:18+00:00,2026-04-09T18:21:18+00:00,0,lexical_hit,,,0,0,
