Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Banking/Financial,http://onlinebingo.pl,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T18:02:36Z,Aftermarket.pl Limited,,NA,ns1.parkingcrew.net;ns2.parkingcrew.net,104.247.81.99,Team Internet AG,CA,A:104.247.81.99;NS:ns1.parkingcrew.net.;NS:ns2.parkingcrew.net.,PS-02_ISS_NLP_Evidences\SBI_onlinebingo.pl_1.pdf,15-02-2026,15:29:28,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://onlinerestorationleads.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T17:24:07Z,Realtime Register B.V.,NA,NA,ANNALISE.NS.CLOUDFLARE.COM;DAX.NS.CLOUDFLARE.COM,104.21.71.73,CLOUDFLARENET,NA,A:172.67.143.228;A:104.21.71.73;NS:dax.ns.cloudflare.com.;NS:annalise.ns.cloudflare.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinerestorationleads.com_2.pdf,15-02-2026,15:29:29,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlincess.com,onlinesbi.sbi,State Bank of India (SBI),Phishing,2026-01-13T08:53:59Z,"NameCheap, Inc.",NA,NA,DNS1.REGISTRAR-SERVERS.COM;DNS2.REGISTRAR-SERVERS.COM,198.54.120.13,NAMECHEAP-NET,US,A:198.54.120.13;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.,PS-02_ISS_NLP_Evidences\SBI_onlincess.com_3.pdf,15-02-2026,15:29:29,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,online-picture.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T11:59:12Z,Dynadot Inc,NA,NA,RODNEY.NS.CLOUDFLARE.COM;SUE.NS.CLOUDFLARE.COM,31.57.219.154,VIRTUO,FR,A:31.57.219.154;NS:rodney.ns.cloudflare.com.;NS:sue.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online-picture.com_4.pdf,15-02-2026,15:29:29,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://onlinebusinesscourses.site,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T20:24:55.0Z,"HOSTINGER operations, UAB",NA,NA,ns1.dns-parking.com;ns2.dns-parking.com,88.222.243.236,Hostinger International Limited,IN,A:91.108.106.35;A:88.222.243.236;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebusinesscourses.site_5.pdf,15-02-2026,15:29:29,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,online-cities.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T11:59:12Z,Dynadot Inc,NA,NA,RODNEY.NS.CLOUDFLARE.COM;SUE.NS.CLOUDFLARE.COM,31.57.219.154,VIRTUO,FR,A:31.57.219.154;NS:sue.ns.cloudflare.com.;NS:rodney.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online-cities.com_6.pdf,15-02-2026,15:29:29,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://onlinemediator.us,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13 04:01:39+00:00,"GoDaddy.com, LLC",Elena Coyne,NA,ns49.domaincontrol.com;ns50.domaincontrol.com,15.197.225.128,AMAZON-02,US,A:3.33.251.168;A:15.197.225.128;NS:ns50.domaincontrol.com.;NS:ns49.domaincontrol.com.,PS-02_ISS_NLP_Evidences\SBI_onlinemediator.us_7.pdf,15-02-2026,15:29:29,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlieene.top,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13 10:28:59+00:00,"NameSilo, LLC",User #d8a0a143 Privacy,US,evan.ns.cloudflare.com;emely.ns.cloudflare.com,172.67.171.141,CLOUDFLARENET,NA,A:172.67.171.141;A:104.21.79.217;NS:emely.ns.cloudflare.com.;NS:evan.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_onlieene.top_8.pdf,15-02-2026,15:29:29,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,ponlinesitet.shop,onlinesbi.sbi,State Bank of India (SBI),Suspected,NA,NA,NA,NA,NA,NA,NA,NA,NA,PS-02_ISS_NLP_Evidences\SBI_ponlinesitet.shop_9.pdf,15-02-2026,15:29:29,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlineless.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T20:30:06Z,"GoDaddy.com, LLC",NA,NA,NS3.AFTERNIC.COM;NS4.AFTERNIC.COM,76.223.54.146,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns3.afternic.com.;NS:ns4.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlineless.com_10.pdf,15-02-2026,15:29:30,NA,NA values are due to privacy issues.
