Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Banking/Financial,https://soyprotagonistafinanciero.com,bankofbaroda.bank.in,Bank of Baroda,Legitimate,2026-03-23T15:18:57Z,IONOS SE,NA,NA,NS1025.UI-DNS.BIZ;NS1040.UI-DNS.DE;NS1060.UI-DNS.ORG;NS1074.UI-DNS.COM,216.24.57.1,RENDER,US,A:216.24.57.1;NS:ns1060.ui-dns.org.;NS:ns1074.ui-dns.com.;NS:ns1025.ui-dns.biz.;NS:ns1040.ui-dns.de.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.,NA,01-04-2026,13:57:55,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://shaart.com,bankofbaroda.bank.in,Bank of Baroda,Legitimate,2026-03-23T01:52:56Z,Register SPA,NA,NA,NS1.SEDOPARKING.COM;NS2.SEDOPARKING.COM,64.190.63.222,SEDO GmbH,DE,A:64.190.63.222;NS:ns1.sedoparking.com.;NS:ns2.sedoparking.com.;MX:0 localhost.,NA,01-04-2026,13:57:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://laoshuanliagou.bond,bankofbaroda.bank.in,Bank of Baroda,Legitimate,2026-03-23T05:45:13.0Z,"Spaceship, Inc.",NA,NA,carter.ns.cloudflare.com;demi.ns.cloudflare.com,104.21.58.211,CLOUDFLARENET,NA,A:104.21.58.211;A:172.67.207.180;NS:carter.ns.cloudflare.com.;NS:demi.ns.cloudflare.com.,NA,01-04-2026,13:57:57,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://jskbalaghat.org,bankofbaroda.bank.in,Bank of Baroda,Suspected,2026-03-23T08:31:46.675Z,PDR Ltd. d/b/a PublicDomainRegistry.com,NA,NA,sns43.hostgator.in;sns44.hostgator.in,162.241.123.163,UNIFIEDLAYER-AS-1,US,A:162.241.123.163;NS:sns43.hostgator.in.;NS:sns44.hostgator.in.;MX:0 mail.jskbalaghat.org.,NA,01-04-2026,13:57:57,NA,NA values are due to privacy issues.
ISS_NLP,Government,https://777gvipclub.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Phishing,2026-03-23T10:01:33Z,"NameCheap, Inc.",NA,NA,DENVER.NS.CLOUDFLARE.COM;POPPY.NS.CLOUDFLARE.COM,104.21.8.71,CLOUDFLARENET,NA,A:104.21.8.71;A:172.67.156.233;NS:denver.ns.cloudflare.com.;NS:poppy.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\NIC_777gvipclub.com_1.pdf,01-04-2026,13:58:07,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://hometownsewickley.com,homeloans.sbi,State Bank of India (SBI),Suspected,2026-03-23T18:17:05Z,Tucows Domains Inc.,NA,NA,NS-CLOUD-A1.GOOGLEDOMAINS.COM;NS-CLOUD-A2.GOOGLEDOMAINS.COM;NS-CLOUD-A3.GOOGLEDOMAINS.COM;NS-CLOUD-A4.GOOGLEDOMAINS.COM,23.227.38.73,CLOUDFLARENET,CA,A:23.227.38.73;NS:ns-cloud-a3.googledomains.com.;NS:ns-cloud-a2.googledomains.com.;NS:ns-cloud-a4.googledomains.com.;NS:ns-cloud-a1.googledomains.com.,NA,01-04-2026,13:58:08,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://annarbormarket.com,bankofbaroda.bank.in,Bank of Baroda,Legitimate,2026-03-23T15:17:10Z,Squarespace Domains LLC,NA,NA,NS-CLOUD-C1.GOOGLEDOMAINS.COM;NS-CLOUD-C2.GOOGLEDOMAINS.COM;NS-CLOUD-C3.GOOGLEDOMAINS.COM;NS-CLOUD-C4.GOOGLEDOMAINS.COM,198.185.159.145,SQUARESPACE,US,A:198.49.23.144;A:198.49.23.145;A:198.185.159.144;A:198.185.159.145;NS:ns-cloud-c3.googledomains.com.;NS:ns-cloud-c2.googledomains.com.;NS:ns-cloud-c4.googledomains.com.;NS:ns-cloud-c1.googledomains.com.,NA,01-04-2026,13:58:09,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://allsetfacilitygroup.com,bankofbaroda.bank.in,Bank of Baroda,Phishing,2026-03-23T15:31:17Z,"NameCheap, Inc.",NA,NA,CONNECT1.SQUARESPACEDNS.COM;CONNECT2.SQUARESPACEDNS.COM,198.49.23.144,SQUARESPACE,US,A:198.185.159.144;A:198.49.23.144;A:198.49.23.145;A:198.185.159.145;NS:dns1.p05.nsone.net.;NS:dns4.p05.nsone.net.;NS:dns2.p05.nsone.net.;NS:dns3.p05.nsone.net.;MX:1 smtp.google.com.,PS-02_ISS_NLP_Evidences\Bank_allsetfacilitygroup.com_2.pdf,01-04-2026,13:58:12,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://beatyourbuddies.online,bankofbaroda.bank.in,Bank of Baroda,Legitimate,NA,NA,NA,NA,NA,172.67.137.95,CLOUDFLARENET,NA,A:104.21.38.188;A:172.67.137.95;NS:ariella.ns.cloudflare.com.;NS:ned.ns.cloudflare.com.;MX:5 smtpin.rzone.de.,NA,01-04-2026,13:58:14,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://dikagegrid.click,bankofbaroda.bank.in,Bank of Baroda,Suspected,2026-03-23 13:01:42.439000+00:00,DYNADOT LLC,REDACTED FOR PRIVACY,US,fatima.ns.cloudflare.com;pedro.ns.cloudflare.com,172.67.140.138,CLOUDFLARENET,NA,A:104.21.94.220;A:172.67.140.138;NS:pedro.ns.cloudflare.com.;NS:fatima.ns.cloudflare.com.,NA,01-04-2026,13:58:18,NA,NA values are due to privacy issues.
