run_id,emitted_at,label,stage_name,worker_id,metric_kind,counters_json,gauges_json,latency_json,resource_snapshot_json,details_json
run_20260410T134544Z,2026-04-10T13:46:02+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.0, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 1.0}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:07+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.0, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 1.0}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:12+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 0.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 9, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 12, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 46, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:17+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 0.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 9, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 12, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 46, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:22+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 0.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 9, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 12, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 45, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:27+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 0.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 6, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 2, ""render_queue_depth"": 9, ""render_trace_rows"": 0}, ""matches"": 3, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 44, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:32+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 0.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 6, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 2, ""render_queue_depth"": 9, ""render_trace_rows"": 0}, ""matches"": 3, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 44, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:37+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 9.75, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 2.25}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 5, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 8, ""render_trace_rows"": 0}, ""matches"": 4, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 41, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:42+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 9.75, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 2.25}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 5, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 8, ""render_trace_rows"": 0}, ""matches"": 4, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 40, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:47+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 0.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 4, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 7, ""render_trace_rows"": 0}, ""matches"": 5, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 37, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:52+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 10.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 1.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 1, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 4, ""render_queue_depth"": 4, ""render_trace_rows"": 0}, ""matches"": 7, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 35, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:46:57+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 0.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 1, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 4, ""render_trace_rows"": 0}, ""matches"": 7, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 35, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T134544Z,2026-04-10T13:47:02+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 11.25, ""available_memory_gb"": 0.27, ""available_object_store_gb"": 0.14, ""cluster_cpu"": 12.0, ""cluster_memory_gb"": 0.27, ""cluster_object_store_gb"": 0.14, ""used_cpu"": 0.75}","{""hash"": {""aux_queue_depth"": 0, ""backlog"": 1, ""browser_actors"": 1, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 4, ""render_trace_rows"": 0}, ""matches"": 7, ""stage0"": {""hits"": 12, ""misses"": 52, ""remaining"": 172, ""skipped"": 0}, ""stage1"": {""backlog"": 35, ""enrich_actors"": 0, ""fetch_actors"": 1, ""pending"": 6, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
