run_id,emitted_at,label,stage_name,worker_id,metric_kind,counters_json,gauges_json,latency_json,resource_snapshot_json,details_json
run_20260410T145255Z,2026-04-10T14:53:43+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 47.0, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 1.0}","{""controller"": {""action"": ""init"", ""available_cpu"": 0.0, ""checkpoint_pending_rows"": 0, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.0, ""enabled"": true, ""event_loop_lag_ms"": 0.0, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 0, ""reason"": ""startup"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:53:48+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 47.0, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 1.0}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 3, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 48.976, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 0, ""reason"": ""healthy_window"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:53:53+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 47.0, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 1.0}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 4, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 83.862, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 0, ""reason"": ""healthy_window"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:53:58+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 47.0, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 1.0}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 0, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 73.245, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 1, ""reason"": ""healthy_window_pending"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:54:03+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 47.0, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 1.0}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 1, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 99.974, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 1, ""reason"": ""healthy_window_pending"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:54:08+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 47.0, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 1.0}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 0, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 117.945, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 0, ""reason"": ""steady"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:54:13+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 47.0, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 1.0}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 1, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 72.882, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 0, ""reason"": ""healthy_window"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:54:18+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 47.0, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 1.0}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 0, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 66.817, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 1, ""reason"": ""healthy_window_pending"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 0, ""browser_actors"": 0, ""finalize_queue_depth"": 0, ""pending"": 0, ""render_queue_depth"": 0, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 0, ""misses"": 0, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 0, ""enrich_actors"": 0, ""fetch_actors"": 0, ""pending"": 0, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:54:24+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 39.75, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 8.25}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 1, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 91.043, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 0, ""reason"": ""healthy_window"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 22, ""browser_actors"": 3, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 25, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 25, ""misses"": 211, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 190, ""enrich_actors"": 0, ""fetch_actors"": 21, ""pending"": 21, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
run_20260410T145255Z,2026-04-10T14:54:29+00:00,shortlist,shortlist,,snapshot,{},{},{},"{""available_cpu"": 39.75, ""available_memory_gb"": 93.66, ""available_object_store_gb"": 0.25, ""cluster_cpu"": 48.0, ""cluster_memory_gb"": 93.66, ""cluster_object_store_gb"": 0.25, ""used_cpu"": 8.25}","{""controller"": {""action"": ""hold"", ""available_cpu"": 47.0, ""checkpoint_pending_rows"": 1, ""completed"": 0, ""cpu_headroom_cores"": 6, ""cpu_utilization"": 0.021, ""enabled"": true, ""event_loop_lag_ms"": 91.043, ""hash_active_pages_cap"": 3, ""hash_live_active_pages"": 3, ""hash_pressure_ratio"": 0.0, ""healthy_streak"": 0, ""reason"": ""healthy_window"", ""stage0_inflight_cap"": 5, ""stage0_live_inflight"": 5, ""stage1_fetch_limit_cap"": 21, ""stage1_live_fetch_limit"": 21, ""stage1_pressure_ratio"": 0.0, ""target_cpu_utilization"": 0.82, ""timeout_ratio"": 0.0}, ""hash"": {""aux_queue_depth"": 0, ""backlog"": 22, ""browser_actors"": 3, ""finalize_queue_depth"": 0, ""pending"": 3, ""render_queue_depth"": 25, ""render_trace_rows"": 0}, ""matches"": 0, ""stage0"": {""hits"": 25, ""misses"": 211, ""remaining"": 0, ""skipped"": 0}, ""stage1"": {""backlog"": 190, ""enrich_actors"": 0, ""fetch_actors"": 21, ""pending"": 21, ""progress"": {""escalated"": 0, ""failed"": 0, ""fallback_dns"": 0, ""fetched"": 0, ""head_only"": 0, ""timeout"": 0}}}"
