run_id,hashed_at_utc,source_workbook,export_workbook,raw_url,normalized_url,final_landing_url,domain,final_domain,hash_mode,fetch_status,visual_status,fetch_error_type,fetch_error_detail,parking_provider,parking_reason,screenshot_path,target_url_sha256,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,best_entity,best_matching_domain,hash_score,confidence_band,score_margin,lexical_score,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,hash_anchor,admission_path,review_reason
run_20260409T090716Z,2026-04-09T09:07:51+00:00,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx|urls.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://airtel-merchants.club,https://airtel-merchants.club,,airtel-merchants.club,airtel-merchants.club,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://airtel-merchants.club/ | Call log: - navigating to ""https://airtel-merchants.club/"", waiting until ""domcontentloaded""",,,,024bce4539d644727d55eb7ba57e33711e7613a88120094d62b280b5be71af14,,,,,,Airtel,airtel.in,0.0,Low,0.0,0.875,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260409T090716Z,2026-04-09T09:07:51+00:00,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://airtelmetaverse.com,https://airtelmetaverse.com,,airtelmetaverse.com,airtelmetaverse.com,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_INSUFFICIENT_RESOURCES at https://airtelmetaverse.com/ | Call log: - navigating to ""https://airtelmetaverse.com/"", waiting until ""domcontentloaded""",,,,802e9eb34fb0c1b589b2a3c4e2df1f1a2d61c299652c5a94b92901bcd145bfd8,,,,,,Airtel,airtel.in,0.0,Low,0.0,0.88,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260409T090716Z,2026-04-09T09:07:51+00:00,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://incometaxgov.info,https://incometaxgov.info,,incometaxgov.info,incometaxgov.info,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://incometaxgov.info/ | Call log: - navigating to ""https://incometaxgov.info/"", waiting until ""domcontentloaded""",,,,4dc09b2ea68497f0a4b271845f5119e7e4f8135e0b9411696d37a0d374adfd87,,,,,,Income Tax Department,incometaxindia.gov.in,0.0,Low,0.0,0.8786,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260409T090716Z,2026-04-09T09:07:51+00:00,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://airtel-zungusha.lol,https://airtel-zungusha.lol,,airtel-zungusha.lol,airtel-zungusha.lol,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://airtel-zungusha.lol/ | Call log: - navigating to ""https://airtel-zungusha.lol/"", waiting until ""domcontentloaded""",,,,1a3b355fe4d6855ca0d571dc7b4f26d5cfa0f0a2f83753af927a405ede5021a3,,,,,,Airtel,airtel.in,0.0,Low,0.0,0.88,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260409T090716Z,2026-04-09T09:07:52+00:00,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://incometaxgov.org,https://incometaxgov.org,https://incometaxgov.org/,incometaxgov.org,incometaxgov.org,exact,fetched,available,,,,,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\incometaxgov.org.png,1ca454c8d6d7c0190880b52b214f6cc7c3842a62d0b478caae7f255095cc8bd4,,,,,,Income Tax Department,incometaxindia.gov.in,37.6531,Low,37.6531,0.8786,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,weak_direct_evidence|network_corroboration,
run_20260409T090716Z,2026-04-09T09:07:56+00:00,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://incometaxgov.org,https://incometaxgov.org,https://incometaxgov.org/,incometaxgov.org,incometaxgov.org,exact,fetched,available,,,,,c:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\incometaxgov.org.png,1ca454c8d6d7c0190880b52b214f6cc7c3842a62d0b478caae7f255095cc8bd4,,,,,,Income Tax Department,incometaxindia.gov.in,37.6531,Low,37.6531,0.8786,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,weak_direct_evidence|network_corroboration,
run_20260409T090716Z,2026-04-09T09:07:56+00:00,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx|urls.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://airtell.ai,https://airtell.ai,,airtell.ai,airtell.ai,exact,failed,not_attempted,navigation_transient_browser_error,"Page.goto: Target page, context or browser has been closed | Call log: - navigating to ""https://airtell.ai/"", waiting until ""commit""",,,,3f369f17116fd0be14dcf3e991285c626e0ea4399bf912bc0f7b444b24d9ccd2,,,,,,Airtel,airtel.in,0.0,Low,0.0,0.9714,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260409T090716Z,2026-04-09T09:08:20+00:00,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://jidoka.com,https://jidoka.com,,jidoka.com,jidoka.com,exact,failed,not_attempted,navigation_transient_browser_error,"BrowserContext.new_page: Target page, context or browser has been closed",,,,94201da827b2e2c853f073b49cd73b13b92663659afa0832f2a3295fa398cbcf,,,,,,Jio,jio.com,0.0,Low,0.0,0.8667,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260409T090716Z,2026-04-09T09:08:20+00:00,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://rebila.site,https://rebila.site,,rebila.site,rebila.site,exact,failed,not_attempted,navigation_transient_browser_error,"BrowserContext.new_page: Target page, context or browser has been closed",,,,d038de9467be1372bf248e257c3db8257f474d383fd6144d9d889675b99b4ce5,,,,,,Reserve Bank of India (RBI),rbi.org.in,0.0,Low,0.0,0.85,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260409T090716Z,2026-04-09T09:08:21+00:00,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://onlinecasinosmac.com,https://onlinecasinosmac.com,,onlinecasinosmac.com,onlinecasinosmac.com,exact,failed,not_attempted,navigation_transient_browser_error,"BrowserContext.new_page: Target page, context or browser has been closed",,,,0c25cad1e3e3ec53fd8dd95f2ea8fda5806af791a5719e73ee4c2648d1deaee4,,,,,,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,Low,0.0,0.8778,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
