run_id,record_key,source_workbook,normalized_url,stage_name,attempt_index,worker_id,started_at,finished_at,duration_ms,status,error_type,error_message,retry_count,timeout_flag,fallback_taken
run_20260414T100254Z,680419efa7960d5e42c34c5c86500ba08c788776,urls.xlsx,https://domain,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,2,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,17621bd0f89adc488ceae038a0c3251aebed22e1,urls.xlsx,https://jardines10.com,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,a2c53beb9dc0059a604bf1306527e62e255b0ac5,urls.xlsx,https://connectionsarchive.net,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,a750f111b9c6b60e2052c01db5d608434279aa50,urls.xlsx,https://web365daftar.com,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,c93f5b9153de8b13a476c630b9911e1f6173fb57,urls.xlsx,https://conciergerie-niort.fr,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,3f95423fa4ca09a762217c3da37fd35941cbdc49,urls.xlsx,https://nmjiaojinginc.shop,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,3526c0a5a5b352cf70b52912c6a10c0379187e61,urls.xlsx,https://ventajp.com,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,09ee744ac8fade3faa60c48c033df3a93ec8d0a8,urls.xlsx,https://snackduel.com,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,d6f73a3882f6003ba9389da65bf39a5b3cff1241,urls.xlsx,https://calmplatewindow.club,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,7a8f6bc623ad7c4b318ce46d57f5173132422b9b,urls.xlsx,https://tuterrenoenchile.cl,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,e4c44441834731802961a9b4eed45fceddf1d58e,urls.xlsx,https://exerciseok.com,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,0d972cbf356278633992eb8999c8e394516f8146,urls.xlsx,https://pumirpkin.live,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,a8c7ba5853cdb05c8d3bf0571947a6e7f07372fe,urls.xlsx,https://parquebatweania.com,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,317d8098f06b65169b431c618a7da74275725256,urls.xlsx,https://tutu-and-tiaras.com,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,f0b671cb0ddbaa437d4695cf54879f87be6a35b0,urls.xlsx,https://prototanya.org,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,1f733e834c3c5ee9cd9596d19f14a55d11ccb72f,urls.xlsx,https://creationorder.net,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
run_20260414T100254Z,772759367e515c328f62dfcb1f38d9dc87faaca7,urls.xlsx,https://bazarcentofiori.com,stage0,1,ray-stage0,2026-04-14T10:03:33+00:00,2026-04-14T10:03:33+00:00,0,filtered_lexical_miss,,,0,0,
