url,source_workbook,shortlisted_cse,shortlisted_domain,fetch_status,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,classification,confidence_band,evidence_tier,lexical_score,hash_score,old_fuzzy_hit,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,typo_anchor,hash_anchor,generic_token_only_match,direct_brand_evidence_count,stage1_passthrough,tvc_brand_detected,tvc_detected_brand,tvc_brand_spoofed,tvc_match_surface,tvc_matched_alias,tvc_spoof_strong,ocr_text_len,registrar,hosting_isp,hosting_country,dns_records,brand_model_top1,brand_model_confidence,domain_model_top1,domain_model_confidence,model_brand_agrees_with_shortlist,model_domain_agrees_with_shortlist,model_feature_status,model_input_error,model_usable,decision_code,reason_code,classification_gate_reason,review_only_reason,survival_path,drop_path,non_lexical_corroboration_count,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deceptive_host_embedding,content_spoof_strong
https://dc.crsorgi.gov.in,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,fetched,https://dc.crsorgi.gov.in/,nan,nan,nan,Suspected,High,weak_evidence,1.0,100.0,True,True,True,True,False,True,False,False,4,False,True,crsorgi,False,ocr_full,crs,False,4,National Informatics Centre,Office Of The Registrar General India,IN,A:103.151.152.102,NA,0.0,NA,0.0,False,False,ok,,True,lexical_gate_plus_weak_direct_evidence,lexical_gate_plus_weak_direct_evidence,lexical_gate_plus_weak_direct_evidence,,lexical_gate_plus_weak_direct_evidence,,3,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dc.crsorgi.gov.in,nan,0,True,lexical_hit,False,False
https://dc.crsorgi.com,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,fetched,https://dc.crsorgi.com/,nan,nan,nan,Suspected,High,weak_evidence,1.0,100.0,True,True,True,True,False,True,False,False,1,False,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_not_registered_domain,rdap_not_found,False,not_registered_domain_suspected,not_registered_domain_suspected,not_registered_domain_suspected,,not_registered_domain,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dc.crsorgi.com,nan,0,True,lexical_hit,False,False
https://dev.crsorgi.gov.in,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,fetched,https://dev.crsorgi.gov.in/,nan,nan,nan,Suspected,High,weak_evidence,1.0,100.0,True,True,True,True,False,True,False,False,4,False,True,crsorgi,False,ocr_full,crs,False,4,National Informatics Centre,Office Of The Registrar General India,IN,A:103.151.152.106,NA,0.0,NA,0.0,False,False,ok,,True,lexical_gate_plus_weak_direct_evidence,lexical_gate_plus_weak_direct_evidence,lexical_gate_plus_weak_direct_evidence,,lexical_gate_plus_weak_direct_evidence,,3,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dev.crsorgi.gov.in,nan,0,True,lexical_hit,False,False
https://dev.crsorgi.com,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,fetched,https://dev.crsorgi.com/,nan,nan,nan,Suspected,High,weak_evidence,1.0,100.0,True,True,True,True,False,True,False,False,1,False,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_not_registered_domain,rdap_not_found,False,not_registered_domain_suspected,not_registered_domain_suspected,not_registered_domain_suspected,,not_registered_domain,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dev.crsorgi.com,nan,0,True,lexical_hit,False,False
https://dc.crsorgi.site,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,failed,about:blank,nan,nan,nan,Suspected,Low,weak_evidence,1.0,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_non_fetched_fetch_evidence_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dc.crsorgi.site,nan,0,True,lexical_hit,False,False
https://dc.crsorgi.info,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,failed,about:blank,nan,nan,nan,Suspected,Low,weak_evidence,1.0,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_non_fetched_fetch_evidence_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dc.crsorgi.info,nan,0,True,lexical_hit,False,False
https://dev.crsorgi.site,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,failed,about:blank,nan,nan,nan,Suspected,Low,weak_evidence,1.0,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_non_fetched_fetch_evidence_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dev.crsorgi.site,nan,0,True,lexical_hit,False,False
https://dev.crsorgi.info,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,failed,about:blank,nan,nan,nan,Suspected,Low,weak_evidence,1.0,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_non_fetched_fetch_evidence_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dev.crsorgi.info,nan,0,True,lexical_hit,False,False
https://dc.crsorgi.live,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,1.0,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,NA,0.0,False,False,ok,,True,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,dc.crsorgi.live,nan,0,False,dns_not_mapped_lexical_hit,False,False
https://dev.crsorgi.live,dns_twist_census.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,1.0,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,NA,0.0,False,False,ok,,True,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,dns_not_mapped_to_ip,False,False,False,0,0,dev.crsorgi.live,nan,0,False,dns_not_mapped_lexical_hit,False,False
