run_id,record_key,source_workbook,raw_url,normalized_url,current_stage,stage_status,stage_error_type,stage_error_message,retry_count,timeout_hit,skipped_due_to_previous_failure,fallback_taken,worker_id,stage_started_at,stage_finished_at,duration_ms,stage0_status,stage1_status,dns_stage_status,hash_stage_status,classify_stage_status,final_pipeline_status,final_decision,failure_reason,processing_time_ms,submission_record_json,last_updated_at
run_20260411T085310Z,244e6ac1c0bc779dd5bcde143568168f3d307956,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_26_02_2026.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,airtel-merchants.club,https://airtel-merchants.club,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,9579f28b5d5c10464d0ee3d94b169220a6b4c34d,AIGR-S66270_Ground_Truth.xlsx,paarivahan.com,https://paarivahan.com,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,8106e6b987cc8eb63a5409193483c125cb7554e4,AIGR-S66270_Ground_Truth.xlsx,airtele.xyz,https://airtele.xyz,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,fb3f40d01b82968c526c99d43ca6f1c5ef6b4e4c,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_26_02_2026.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,airtell.ai,https://airtell.ai,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,69eece6874e8bd6685d7cff34e23e43bf64fcb6f,AIGR-S66270_Ground_Truth.xlsx,axisupi.com,https://axisupi.com,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,1dc99dcad3f60e8f0459b0dfc2f693aaf35d56ef,AIGR-S66270_Ground_Truth.xlsx,uidaiaadhardownload.com,https://uidaiaadhardownload.com,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,2f276295851b3a55b85b394651adb99ecec551ff,AIGR-S66270_Ground_Truth.xlsx,sbireward.com,https://sbireward.com,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,57f08652f075023ab82240bd2c2ad8c142d3aeec,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_26_02_2026.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,airtelmetaverse.com,https://airtelmetaverse.com,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,7e4d71608eeee33c3e011b7678f883a818f6f6d8,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,airtel-zungusha.lol,https://airtel-zungusha.lol,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,870fecf4ed3af21cce9ea89be953ec9e614e67e4,AIGR-S66270_Ground_Truth.xlsx|PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,incometaxgov.info,https://incometaxgov.info,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,1c7d7ab09a0e1ac9e6dded8561fcd008e0cf9544,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,incometaxgov.org,https://incometaxgov.org,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,93605707d1a3e004da080067d58bc1cde6cb270d,AIGR-S66270_Ground_Truth.xlsx,crsor.info,https://crsor.info,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,004e724b71c5c04e037ee09d646016d0bcbe0e37,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,canaldoabc.online,https://canaldoabc.online,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,1c7d7ab09a0e1ac9e6dded8561fcd008e0cf9544,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,https://incometaxgov.org,https://incometaxgov.org,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,953874f5f915981d0a5383108b1eb4860c069fdd,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,lmn3.sa.com,https://lmn3.sa.com,stage0,filtered_lexical_miss,,,0,0,0,,ray-stage0,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,d52d83dd64c7a840027cd5ddb48665690d5c2b33,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,homestylenagavci.com,https://homestylenagavci.com,stage0,lexical_hit,,,0,0,0,,ray-stage0,,,0,lexical_hit,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
run_20260411T085310Z,f56566186d3ddc38b4e0dce99a8244c8293f4d4b,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,cloudschool.top,https://cloudschool.top,stage0,filtered_lexical_miss,,,0,0,0,,ray-stage0,,,0,filtered_lexical_miss,pending,pending,pending,pending,pending,,,0,,2026-04-11T08:53:51+00:00
