run_id,hashed_at_utc,source_workbook,export_workbook,raw_url,normalized_url,final_landing_url,domain,final_domain,hash_mode,fetch_status,visual_status,fetch_error_type,fetch_error_detail,parking_provider,parking_reason,screenshot_path,target_url_sha256,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,best_entity,best_matching_domain,hash_score,confidence_band,score_margin,lexical_score,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,hash_anchor,admission_path,review_reason
run_20260414T175525Z,2026-04-14T17:56:29+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://rajasthan.census.cn,https://rajasthan.census.cn,about:blank,rajasthan.census.cn,rajasthan.census.cn,similarity,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://rajasthan.census.cn/ | Call log: - navigating to ""https://rajasthan.census.cn/"", waiting until ""domcontentloaded""",,,,399eb06d3aa1b70e1f91fda5839b35a07fd3a2de2e3f0d5fe575de6dfe29cbe2,,,,,,Assam,assam.census.gov.in,0.0,Low,0.0,1.0,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260414T175525Z,2026-04-14T17:56:29+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://rajasthan.census.com,https://rajasthan.census.com,about:blank,rajasthan.census.com,rajasthan.census.com,similarity,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://rajasthan.census.com/ | Call log: - navigating to ""https://rajasthan.census.com/"", waiting until ""domcontentloaded""",,,,d3d900a874a677712bc13f1f8893dbcb61f35e7863fcb1c99e2195231526566e,,,,,,Assam,assam.census.gov.in,0.0,Low,0.0,1.0,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260414T175525Z,2026-04-14T17:56:29+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://rajasthan.census.gov.in,https://rajasthan.census.gov.in,https://rajasthan.census.gov.in/,rajasthan.census.gov.in,rajasthan.census.gov.in,similarity,fetched,available,,,,,C:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\census.gov.in.png,9b920cc131980bbb56fa629a9089a587131c6385952a857f8f47538fe2cad13e,,7949272f3c86f1d9,,87f0f0cc8fc0703f,916fbb8acd12a10d,Rajasthan,rajasthan.census.gov.in,86.3636,High,18.1818,1.0,2,False,False,0.0,-1,0.5938,26,1.0,0,1.0,0,False,True,False,True,True,score_threshold|hash_bypass_hit|weak_direct_evidence|network_corroboration,
run_20260414T175525Z,2026-04-14T17:56:29+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://rajasthan.census.info,https://rajasthan.census.info,about:blank,rajasthan.census.info,rajasthan.census.info,similarity,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://rajasthan.census.info/ | Call log: - navigating to ""https://rajasthan.census.info/"", waiting until ""domcontentloaded""",,,,f80a66efd8358e7123d4d09387b73a666ed919bcf168f1a05cef80795d24003e,,,,,,Assam,assam.census.gov.in,0.0,Low,0.0,1.0,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260414T175525Z,2026-04-14T17:56:33+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://rajasthan.census.co,https://rajasthan.census.co,about:blank,rajasthan.census.co,rajasthan.census.co,similarity,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://rajasthan.census.co/ | Call log: - navigating to ""https://rajasthan.census.co/"", waiting until ""domcontentloaded""",,,,79a82ebcc1ad21430998bc87fa817794ddc0ac77b80dae1aa46d46183844fc09,,,,,,Assam,assam.census.gov.in,0.0,Low,0.0,1.0,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260414T175525Z,2026-04-14T17:56:33+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://rajasthan.census.org,https://rajasthan.census.org,https://rajasthan.census.org/,rajasthan.census.org,rajasthan.census.org,similarity,fetched,available,,,,,C:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\census.org.png,df88752de191faf12057681714fd2231f8c41df6e36188269d9d6c5783eba962,,697cb70c3d9cbcd9,,800000031fffffff,906fbbd88d33e92c,Assam,assam.census.gov.in,68.1818,Medium,0.0,1.0,1,False,False,0.0,-1,0.4688,34,0.5781,27,0.7188,18,False,False,False,False,False,score_threshold|weak_direct_evidence|network_corroboration,
run_20260414T175525Z,2026-04-14T17:56:36+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://dc.crsorgi.gov.in,https://dc.crsorgi.gov.in,https://dc.crsorgi.gov.in/,dc.crsorgi.gov.in,dc.crsorgi.gov.in,similarity,fetched,available,,,,,C:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\crsorgi.gov.in.png,87dc77976d9a9dd48e518383e5443f296826e1d1c4cd072ef3e5efc33c5e0341,,79492d0a458eb0df,,8180752aefaa3bf8,171f3816852a7173,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,100.0,High,13.6364,1.0,4,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,score_threshold|weak_direct_evidence|network_corroboration,
run_20260414T175525Z,2026-04-14T17:57:05+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://dc.crsorgi.com,https://dc.crsorgi.com,about:blank,dc.crsorgi.com,dc.crsorgi.com,similarity,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://dc.crsorgi.com/"", waiting until ""commit""",,,,78a0aa6cb06d5f39bb8cfa58b8a63c23b733461b3d2b824865fa7837727be061,,,,,,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,Low,0.0,1.0,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260414T175525Z,2026-04-14T17:57:05+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://dc.crsorgi.site,https://dc.crsorgi.site,about:blank,dc.crsorgi.site,dc.crsorgi.site,similarity,failed,not_attempted,ssl_error,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://dc.crsorgi.site/ | Call log: - navigating to ""https://dc.crsorgi.site/"", waiting until ""domcontentloaded""",,,,9f7831cb67bb707f334334bca51ddb4a23edb0257437e468a70e91f5da4c50be,,,,,,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,Low,0.0,1.0,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260414T175525Z,2026-04-14T17:57:05+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://dc.crsorgi.info,https://dc.crsorgi.info,about:blank,dc.crsorgi.info,dc.crsorgi.info,similarity,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://dc.crsorgi.info/ | Call log: - navigating to ""https://dc.crsorgi.info/"", waiting until ""domcontentloaded""",,,,292d4eca293a2ed18d988286348da84652168c84a5c91f23749111e25b15f55a,,,,,,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,Low,0.0,1.0,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260414T175525Z,2026-04-14T17:57:06+00:00,dns_twist_census.xlsx,dns_twist_census.xlsx,https://tran.census.cn,https://tran.census.cn,about:blank,tran.census.cn,tran.census.cn,similarity,failed,not_attempted,navigation_error,"Page.goto: net::ERR_SSL_UNRECOGNIZED_NAME_ALERT at https://tran.census.cn/ | Call log: - navigating to ""https://tran.census.cn/"", waiting until ""domcontentloaded""",,,,8bce00ce01920b5e41942f0c8381c012b8efba8cf5902f7d8cc18a8e2db076be,,,,,,Assam,assam.census.gov.in,0.0,Low,0.0,1.0,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
