run_id,hashed_at_utc,source_workbook,export_workbook,raw_url,normalized_url,final_landing_url,domain,final_domain,hash_mode,fetch_status,visual_status,fetch_error_type,fetch_error_detail,parking_provider,parking_reason,screenshot_path,target_url_sha256,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,best_entity,best_matching_domain,hash_score,confidence_band,score_margin,lexical_score,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash,hash_anchor,admission_path,review_reason
run_20260410T100703Z,2026-04-10T10:08:17+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://airtel-merchants.club,https://airtel-merchants.club,,airtel-merchants.club,airtel-merchants.club,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://airtel-merchants.club/ | Call log: - navigating to ""https://airtel-merchants.club/"", waiting until ""domcontentloaded""",,,,024bce4539d644727d55eb7ba57e33711e7613a88120094d62b280b5be71af14,,,,,,Airtel,airtel.in,0.0,Low,0.0,0.875,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260410T100703Z,2026-04-10T10:08:17+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://airtele.xyz,https://airtele.xyz,,airtele.xyz,airtele.xyz,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://airtele.xyz/ | Call log: - navigating to ""https://airtele.xyz/"", waiting until ""domcontentloaded""",,,,91ae79b2324d64ef201f6c15923fefc9fbb914afeee2b6e1c771776d40484eca,,,,,,Airtel,airtel.in,0.0,Low,0.0,0.9714,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260410T100703Z,2026-04-10T10:08:18+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://paarivahan.com,https://paarivahan.com,,paarivahan.com,paarivahan.com,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://paarivahan.com/ | Call log: - navigating to ""https://paarivahan.com/"", waiting until ""domcontentloaded""",,,,25e91e15ed103ba26dd2995e7b8f910d1f44653fd5578813e181bd5c49958832,,,,,,parivahan sewa,parivahan.gov.in,0.0,Low,0.0,0.9474,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260410T100703Z,2026-04-10T10:08:37+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://airtell.ai,https://airtell.ai,https://airtell.ai,airtell.ai,airtell.ai,exact,fetched,available,,,,,C:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\airtell.ai.png,3f369f17116fd0be14dcf3e991285c626e0ea4399bf912bc0f7b444b24d9ccd2,,d1de915b74383a6ac9c3f7b54e965aa9de98184f3c98e999259d71be1cd61d1e,82d3edd2b884067e419a2caab78b38d42a8785821b77aa10064a0044d23d3f0a,,e1f9a12b4c8d16b5ab970a58de8d37b951fa4cc6b2e11ce7adeb9aea667ac202,Airtel,airtel.in,52.0408,Low,52.0408,0.9714,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,weak_direct_evidence|network_corroboration,
run_20260410T100703Z,2026-04-10T10:08:41+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://axisupi.com,https://axisupi.com,,axisupi.com,axisupi.com,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://axisupi.com/ | Call log: - navigating to ""https://axisupi.com/"", waiting until ""commit""",,,,54a7492398ec6e757b4379f199b5168e01aa0730084492c31067ba3ce9d186d1,,,,,,Axis Bank,axismf.com,0.0,Low,0.0,0.8476,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260410T100703Z,2026-04-10T10:08:58+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://sbireward.com,https://sbireward.com,,sbireward.com,sbireward.com,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://sbireward.com/ | Call log: - navigating to ""https://sbireward.com/"", waiting until ""domcontentloaded""",,,,551ce8debfba01c35dac092da94e39934aeee3a84573b376d3353a4a4b98d07c,,,,,,State Bank of India (SBI),sbicard.com,0.0,Low,0.0,0.85,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260410T100703Z,2026-04-10T10:08:57+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://uidaiaadhardownload.com,https://uidaiaadhardownload.com,https://uidaiaadhardownload.com/,uidaiaadhardownload.com,uidaiaadhardownload.com,exact,fetched,available,,,,,C:\Users\SATWIK\Documents\Phishing\phishing_pipeline\screens\uidaiaadhardownload.com.png,3d600c49338f974223f09d4033a746e0fcea68bc3b5a90df01fb31ddada2997d,,,2facfd3210216a7499ec555cb5c3d6fa130cbc234b7fe60c75ec7c20273e3ee6,,1fde7cd7960081349b8b25fb5cb15bcfa886e1d50b537acbb8eeb1af28f9489a,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,58.134,Low,58.134,0.8526,1,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,score_threshold|weak_direct_evidence|network_corroboration,
run_20260410T100703Z,2026-04-10T10:09:01+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://airtel-zungusha.lol,https://airtel-zungusha.lol,,airtel-zungusha.lol,airtel-zungusha.lol,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://airtel-zungusha.lol/ | Call log: - navigating to ""https://airtel-zungusha.lol/"", waiting until ""domcontentloaded""",,,,1a3b355fe4d6855ca0d571dc7b4f26d5cfa0f0a2f83753af927a405ede5021a3,,,,,,Airtel,airtel.in,0.0,Low,0.0,0.88,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260410T100703Z,2026-04-10T10:09:23+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://airtelmetaverse.com,https://airtelmetaverse.com,,airtelmetaverse.com,airtelmetaverse.com,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_CLOSED at https://airtelmetaverse.com/ | Call log: - navigating to ""https://airtelmetaverse.com/"", waiting until ""commit""",,,,802e9eb34fb0c1b589b2a3c4e2df1f1a2d61c299652c5a94b92901bcd145bfd8,,,,,,Airtel,airtel.in,0.0,Low,0.0,0.88,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
run_20260410T100703Z,2026-04-10T10:09:45+00:00,AIGR-S66270_Ground_Truth.xlsx,AIGR-S66270_Ground_Truth.xlsx,https://incometaxgov.info,https://incometaxgov.info,,incometaxgov.info,incometaxgov.info,exact,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://incometaxgov.info/ | Call log: - navigating to ""https://incometaxgov.info/"", waiting until ""commit""",,,,4dc09b2ea68497f0a4b271845f5119e7e4f8135e0b9411696d37a0d374adfd87,,,,,,Income Tax Department,incometaxindia.gov.in,0.0,Low,0.0,0.8786,0,False,False,0.0,-1,0.0,-1,0.0,-1,0.0,-1,False,False,False,False,False,,
